date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:23	59661/59661	---M-Z	200	added ('OK')	text/html	etag:%2221c62a3-e90d-5edf987878b00-gzip%22	http://admin.pixelstrap.com/xolo/theme/order-history.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/order-history.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:23	49155/49155	---M-Z	200	added ('OK')	text/html	etag:%2221c27cc-c003-5ee46d24df8c0-gzip%22	http://admin.pixelstrap.com/xolo/theme/invoice-template.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/invoice-template.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:23	43727/43727	---M-Z	200	added ('OK')	text/html	etag:%2221c19d9-aacf-5ee4754a8f180-gzip%22	http://admin.pixelstrap.com/xolo/theme/cart.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/cart.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:24	42027/42027	---M-Z	200	added ('OK')	text/html	etag:%2221c626e-a42b-5ee479ddabc80-gzip%22	http://admin.pixelstrap.com/xolo/theme/list-wish.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/list-wish.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:24	45297/45297	---M-Z	200	added ('OK')	text/html	etag:%2221c1abc-b0f1-5ee47a6ea1280-gzip%22	http://admin.pixelstrap.com/xolo/theme/checkout.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/checkout.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:24	84527/84527	---M-Z	200	added ('OK')	text/html	etag:%2221c62b7-14a2f-5edf9dacc1240-gzip%22	http://admin.pixelstrap.com/xolo/theme/pricing.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/pricing.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:25	45364/45364	---M-Z	200	added ('OK')	text/html	etag:%2221c18cf-b134-5edf9e8354c80-gzip%22	http://admin.pixelstrap.com/xolo/theme/blog.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/blog.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:25	48415/48415	---M-Z	200	added ('OK')	text/html	etag:%2221c18c6-bd1f-5ee4876b23600-gzip%22	http://admin.pixelstrap.com/xolo/theme/blog-single.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/blog-single.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:25	43151/43151	---M-Z	200	added ('OK')	text/html	etag:%2221c1869-a88f-5edf9eb5e03c0-gzip%22	http://admin.pixelstrap.com/xolo/theme/add-post.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/add-post.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:25	70165/70165	---M-Z	200	added ('OK')	text/html	etag:%2221c31b8-11215-5edf9ecfa0080-gzip%22	http://admin.pixelstrap.com/xolo/theme/job-cards-view.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/job-cards-view.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:26	60899/60899	---M-Z	200	added ('OK')	text/html	etag:%2221c31bd-ede3-5edf9efe5aec0-gzip%22	http://admin.pixelstrap.com/xolo/theme/job-list-view.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/job-list-view.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:26	62810/62810	---M-Z	200	added ('OK')	text/html	etag:%2221c31ba-f55a-5ee498dd31ec0-gzip%22	http://admin.pixelstrap.com/xolo/theme/job-details.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/job-details.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:27	69424/69424	---M-Z	200	added ('OK')	text/html	etag:%2221c31b7-10f30-5eec3a9f51d40-gzip%22	http://admin.pixelstrap.com/xolo/theme/job-apply.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/job-apply.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:27	59085/59085	---M-Z	200	added ('OK')	text/html	etag:%2221c625c-e6cd-5edf9f98d9b40-gzip%22	http://admin.pixelstrap.com/xolo/theme/learning-list-view.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/learning-list-view.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:27	55815/55815	---M-Z	200	added ('OK')	text/html	etag:%2221c626c-da07-5edf9f98d9b40-gzip%22	http://admin.pixelstrap.com/xolo/theme/learning-detailed.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/learning-detailed.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:28	47152/47152	---M-Z	200	added ('OK')	text/html	etag:%2221c1c37-b830-5edf9e11d80c0-gzip%22	http://admin.pixelstrap.com/xolo/theme/gallery.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/gallery.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:28	57090/57090	---M-Z	200	added ('OK')	text/html	etag:%2221c1c36-df02-5edf9e37fdac0-gzip%22	http://admin.pixelstrap.com/xolo/theme/gallery-with-description.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/gallery-with-description.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:28	50098/50098	---M-Z	200	added ('OK')	text/html	etag:%2221c1beb-c3b2-5ee49dd565840-gzip%22	http://admin.pixelstrap.com/xolo/theme/gallery-masonry.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/gallery-masonry.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:28	56136/56136	---M-Z	200	added ('OK')	text/html	etag:%2221c6285-db48-5edf9e558e080-gzip%22	http://admin.pixelstrap.com/xolo/theme/masonry-gallery-with-disc.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/masonry-gallery-with-disc.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:29	77828/77828	---M-Z	200	added ('OK')	text/html	etag:%2221c1bea-13004-5edf9e6d658c0-gzip%22	http://admin.pixelstrap.com/xolo/theme/gallery-hover.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/gallery-hover.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:29	58798/58798	---M-Z	200	added ('OK')	text/html	etag:%2221c1ab7-e5ae-5ee5984703740-gzip%22	http://admin.pixelstrap.com/xolo/theme/chat.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/chat.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:29	56049/56049	---M-Z	200	added ('OK')	text/html	etag:%2221c1ab6-daf1-5eec3a9f51d40-gzip%22	http://admin.pixelstrap.com/xolo/theme/chat-video.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/chat-video.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:30	41563/41563	---M-Z	200	added ('OK')	text/html	etag:%2221c7384-a25b-5eec0fc71c800-gzip%22	http://admin.pixelstrap.com/xolo/theme/calendar-basic.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/calendar-basic.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:30	57251/57251	---M-Z	200	added ('OK')	text/html	etag:%2221c634d-dfa3-5ee597f12ecc0-gzip%22	http://admin.pixelstrap.com/xolo/theme/user-profile.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/user-profile.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:30	51125/51125	---M-Z	200	added ('OK')	text/html	etag:%2221c1b6f-c7b5-5edfa32890240-gzip%22	http://admin.pixelstrap.com/xolo/theme/edit-profile.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/edit-profile.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:30	49736/49736	---M-Z	200	added ('OK')	text/html	etag:%2221c62ed-c248-5ee5aaeff7d80-gzip%22	http://admin.pixelstrap.com/xolo/theme/user-cards.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/user-cards.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:31	42441/42441	---M-Z	200	added ('OK')	text/html	etag:%2221c1abd-a5c9-5edfa32890240-gzip%22	http://admin.pixelstrap.com/xolo/theme/ckeditor.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/ckeditor.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:31	47234/47234	---M-Z	200	added ('OK')	text/html	etag:%2221c6284-b882-5edfa32890240-gzip%22	http://admin.pixelstrap.com/xolo/theme/simple-MDE.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/simple-MDE.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:32	45346/45346	---M-Z	200	added ('OK')	text/html	etag:%2221c1866-b122-5edfa32890240-gzip%22	http://admin.pixelstrap.com/xolo/theme/ace-code-editor.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/ace-code-editor.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:32	151967/151967	---M-Z	200	added ('OK')	text/html	etag:%2221c62ef-2519f-5ee9571014640-gzip%22	http://admin.pixelstrap.com/xolo/theme/social-app.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/social-app.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:32	46590/46590	---M-Z	200	added ('OK')	text/html	etag:%2221c6338-b5fe-5edfa32890240-gzip%22	http://admin.pixelstrap.com/xolo/theme/to-do.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/to-do.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:32	73278/73278	---M-Z	200	added ('OK')	text/html	etag:%2221c1b93-11e3e-5ee5c92b09040-gzip%22	http://admin.pixelstrap.com/xolo/theme/faq.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/faq.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:33	64518/64518	---M-Z	200	added ('OK')	text/html	etag:%2221c405e-fc06-5edfa32890240-gzip%22	http://admin.pixelstrap.com/xolo/theme/knowledgebase.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/knowledgebase.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:34	77641/77641	---M-Z	200	added ('OK')	text/html	etag:%2221c62f5-12f49-5edfa375cf880-gzip%22	http://admin.pixelstrap.com/xolo/theme/support-ticket.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/support-ticket.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:34	66207/66207	---M-Z	200	added ('OK')	text/html	etag:%2221c6281-1029f-5eebcc14f1100-gzip%22	http://admin.pixelstrap.com/xolo/theme/search.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/search.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:34	66222/66222	---M-Z	200	added ('OK')	text/html	etag:%2221c62e2-102ae-5eebccb9ed640-gzip%22	http://admin.pixelstrap.com/xolo/theme/search-images.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/search-images.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:35	66227/66227	---M-Z	200	added ('OK')	text/html	etag:%2221c627b-102b3-5eebccb24c440-gzip%22	http://admin.pixelstrap.com/xolo/theme/search-video.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/search-video.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:35	3703/3703	---M-Z	200	added ('OK')	text/html	etag:%2221c1b7a-e77-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/error-400.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/error-400.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:35	3709/3709	---M-Z	200	added ('OK')	text/html	etag:%2221c1b7d-e7d-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/error-401.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/error-401.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:35	3709/3709	---M-Z	200	added ('OK')	text/html	etag:%2221c1b7e-e7d-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/error-403.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/error-403.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:36	3713/3713	---M-Z	200	added ('OK')	text/html	etag:%2221c1b8b-e81-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/error-404.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/error-404.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:36	3709/3709	---M-Z	200	added ('OK')	text/html	etag:%2221c1b90-e7d-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/error-500.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/error-500.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:36	3713/3713	---M-Z	200	added ('OK')	text/html	etag:%2221c1b91-e81-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/error-503.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/error-503.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:36	9221/9221	---M-Z	200	added ('OK')	text/html	etag:%2221c627d-2405-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/login.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/login.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:37	9238/9238	---M-Z	200	added ('OK')	text/html	etag:%2221c6279-2416-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/login-image.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/login-image.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:37	8704/8704	---M-Z	200	added ('OK')	text/html	etag:%2221c627c-2200-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/login-video.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/login-video.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:37	9231/9231	---M-Z	200	added ('OK')	text/html	etag:%2221c62ec-240f-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/signup.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/signup.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:37	9248/9248	---M-Z	200	added ('OK')	text/html	etag:%2221c62ea-2420-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/signup-image.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/signup-image.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:37	8714/8714	---M-Z	200	added ('OK')	text/html	etag:%2221c62eb-220a-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/signup-video.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/signup-video.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:38	4239/4239	---M-Z	200	added ('OK')	text/html	etag:%2221c6276-108f-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/unlock.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/unlock.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:38	6266/6266	---M-Z	200	added ('OK')	text/html	etag:%2221c1bbc-187a-5eb0ebc5f8780-gzip%22	http://admin.pixelstrap.com/xolo/theme/forget-password.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/forget-password.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:38	4549/4549	---M-Z	200	added ('OK')	text/html	etag:%2221c62b9-11c5-5eb37b8a36d40-gzip%22	http://admin.pixelstrap.com/xolo/theme/reset-password.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/reset-password.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:38	3749/3749	---M-Z	200	added ('OK')	text/html	etag:%2221c627e-ea5-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/maintenance.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/maintenance.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:39	3929/3929	---M-Z	200	added ('OK')	text/html	etag:%2221c1ac3-f59-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/comingsoon.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/comingsoon.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:39	4192/4192	---M-Z	200	added ('OK')	text/html	etag:%2221c1ac2-1060-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/comingsoon-bg-video.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/comingsoon-bg-video.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:39	3950/3950	---M-Z	200	added ('OK')	text/html	etag:%2221c1ac0-f6e-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/theme/comingsoon-bg-img.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/comingsoon-bg-img.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:39	4156/4156	---M-Z	200	added ('OK')	text/html	etag:%2221c18bd-103c-5a5a5a5f46f00-gzip%22	http://admin.pixelstrap.com/xolo/theme/basic-template.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/basic-template.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:39	4123/4123	---M-Z	200	added ('OK')	text/html	etag:%2221c1b76-101b-5a5a5aa208c80-gzip%22	http://admin.pixelstrap.com/xolo/theme/email-header.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/email-header.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:40	12432/12432	---M-Z	200	added ('OK')	text/html	etag:%2221c62a2-3090-5ee955ab67cc0-gzip%22	http://admin.pixelstrap.com/xolo/theme/template-email.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/template-email.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:40	15141/15141	---M-Z	200	added ('OK')	text/html	etag:%2221c6308-3b25-5ee955ab67cc0-gzip%22	http://admin.pixelstrap.com/xolo/theme/template-email-2.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/template-email-2.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:40	13505/13505	---M-Z	200	added ('OK')	text/html	etag:%2221c1b6e-34c1-5ee955ab67cc0-gzip%22	http://admin.pixelstrap.com/xolo/theme/ecommerce-templates.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/ecommerce-templates.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:40	12465/12465	---M-Z	200	added ('OK')	text/html	etag:%2221c1b79-30b1-5ee955ab67cc0-gzip%22	http://admin.pixelstrap.com/xolo/theme/email-order-success.html	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/theme/email-order-success.html	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:41	2938/2938	---M-Z	200	added ('OK')	image/png	etag:%221c42170-b7a-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/d1.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/d1.png	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:42	4217/4217	---M-Z	200	added ('OK')	image/png	etag:%221c4216f-1079-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/d2.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/d2.png	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:43	4478/4478	---M-Z	200	added ('OK')	image/jpeg	etag:%221c4214f-117e-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/5.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/5.jpg	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:43	45392/45392	---M-Z	200	added ('OK')	image/png	etag:%221c42175-b150-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/welcome.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/welcome.png	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:44	15963/15963	---M-Z	200	added ('OK')	image/jpeg	etag:%221c4214a-3e5b-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/3.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/3.jpg	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:44	18445/18445	---M-Z	200	added ('OK')	image/png	etag:%221c42153-480d-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/2.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/2.png	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:45	14318/14318	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42142-37ee-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/11.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/11.jpg	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:46	19252/19252	---M-Z	200	added ('OK')	image/png	etag:%221c42152-4b34-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/12.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/12.png	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:46	20199/20199	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42147-4ee7-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/9.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/9.jpg	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:48	16920/16920	---M-Z	200	added ('OK')	image/png	etag:%221c42150-4218-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/14.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/14.png	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:49	44196/44196	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42143-aca4-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/10.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/10.jpg	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:49	17/17	---M--	200	added ('OK')	application/javascript	etag:%2221a0fdc-11-5a582dc113500%22	http://admin.pixelstrap.com/xolo/assets/js/icons/feather-icon/feather-icon.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/icons/feather-icon/feather-icon.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:50	7770/7770	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0ed5-1e5a-5ee30dbcc6640-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/sidebar-menu.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/sidebar-menu.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:50	80496/80496	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0e08-13a70-5ea1c81d8b480-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/bootstrap/bootstrap.bundle.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/bootstrap/bootstrap.bundle.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:50	5944/5944	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0e98-1738-5ead515122e80-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/config.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/config.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:50	65297/65297	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0fdf-ff11-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/icons/feather-icon/feather.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/icons/feather-icon/feather.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:50	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0eb0-15d84-5a81ce5974500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/jquery-3.5.1.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/jquery-3.5.1.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:51	6177/6177	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0e27-1821-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/chart/chartist/chartist-plugin-tooltip.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/chart/chartist/chartist-plugin-tooltip.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:52	6356/6356	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0e22-18d4-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/chart/apex-chart/stock-prices.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/chart/apex-chart/stock-prices.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
